Date,Linea (#),Kroma Network (#),zkSync Era (#),OP Mainnet (#),Boba Network (#),Stacks (#),Arbitrum (#),Astar zkEVM (#),Mantle (#),Polygon zkEVM (#),Starknet (#),Manta Pacific (#),Scroll (#),ZKFair (#),Base (#),Metis (#),Mode Network (#),Kinto (#)
2019-01-02,108.00,34.00,4.00,,0.00,8.00,,,,,,,,,,,,
2019-01-03,113.00,37.00,4.00,,0.00,7.00,,,,,,,,,,,,
2019-01-04,110.00,38.00,4.00,,0.00,7.00,,,,,,,,,,,,
2019-01-05,107.00,37.00,4.00,,0.00,7.00,,,,,,,,,,,,
2019-01-06,107.00,38.00,4.00,,0.00,7.00,,,,,,,,,,,,
2019-01-07,110.00,40.00,4.00,,0.00,8.00,,,,,,,,,,,,
2019-01-08,112.00,40.00,4.00,,0.00,8.00,,,,,,,,,,,,
2019-01-09,109.00,37.00,3.00,,0.00,8.00,,,,,,,,,,,,
2019-01-10,109.00,38.00,3.00,,0.00,8.00,,,,,,,,,,,,
2019-01-11,108.00,38.00,3.00,,0.00,8.00,,,,,,,,,,,,
2019-01-12,104.00,36.00,3.00,,0.00,8.00,,,,,,,,,,,,
2019-01-13,100.00,31.00,3.00,,0.00,8.00,,,,,,,,,,,,
2019-01-14,104.00,31.00,3.00,,0.00,8.00,,,,,,,,,,,,
2019-01-15,106.00,32.00,3.00,,0.00,8.00,,,,,,,,,,,,
2019-01-16,107.00,33.00,3.00,,0.00,8.00,,,,,,,,,,,,
2019-01-17,105.00,33.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-01-18,107.00,33.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-01-19,106.00,31.00,2.00,,0.00,6.00,,,,,,,,,,,,
2019-01-20,103.00,30.00,2.00,,0.00,6.00,,,,,,,,,,,,
2019-01-21,101.00,27.00,2.00,,0.00,6.00,,,,,,,,,,,,
2019-01-22,100.00,27.00,2.00,,0.00,6.00,,,,,,,,,,,,
2019-01-23,102.00,28.00,2.00,,0.00,6.00,,,,,,,,,,,,
2019-01-24,110.00,33.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-01-25,110.00,33.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-01-26,113.00,35.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-01-27,113.00,35.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-01-28,114.00,34.00,2.00,,0.00,8.00,,,,,,,,,,,,
2019-01-29,115.00,35.00,2.00,,0.00,8.00,,,,,,,,,,,,
2019-01-30,117.00,36.00,2.00,,0.00,8.00,,,,,,,,,,,,
2019-01-31,118.00,36.00,2.00,,0.00,8.00,,,,,,,,,,,,
2019-02-01,119.00,35.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-02,115.00,33.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-03,116.00,33.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-04,117.00,34.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-05,120.00,34.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-06,118.00,31.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-07,121.00,34.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-08,123.00,34.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-09,123.00,34.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-10,120.00,34.00,2.00,,0.00,7.00,,,,,,,,,,,,
2019-02-11,122.00,34.00,2.00,,0.00,8.00,,,,,,,,,,,,
2019-02-12,129.00,35.00,2.00,,0.00,8.00,,,,,,,,,,,,
2019-02-13,130.00,35.00,2.00,,0.00,8.00,,,,,,,,,,,,
2019-02-14,130.00,34.00,2.00,,0.00,8.00,,,,,,,,,,,,
2019-02-15,132.00,34.00,1.00,,0.00,9.00,,,,,,,,,,,,
2019-02-16,132.00,33.00,1.00,,0.00,9.00,,,,,,,,,,,,
2019-02-17,130.00,33.00,1.00,,0.00,9.00,,,,,,,,,,,,
2019-02-18,132.00,34.00,1.00,,0.00,9.00,,,,,,,,,,,,
2019-02-19,136.00,36.00,1.00,,0.00,9.00,,,,,,,,,,,,
2019-02-20,135.00,35.00,1.00,,0.00,9.00,1.00,,,,,,,,,,,
2019-02-21,137.00,36.00,1.00,,0.00,9.00,1.00,,,,,,,,,,,
2019-02-22,139.00,37.00,1.00,,0.00,9.00,1.00,,,,,,,,,,,
2019-02-23,131.00,34.00,1.00,,0.00,9.00,1.00,,,,,,,,,,,
2019-02-24,131.00,34.00,1.00,,0.00,8.00,1.00,,,,,,,,,,,
2019-02-25,131.00,33.00,1.00,,0.00,8.00,1.00,,,,,,,,,,,
2019-02-26,131.00,34.00,1.00,,0.00,8.00,1.00,,,,,,,,,,,
2019-02-27,131.00,34.00,1.00,,0.00,7.00,1.00,,,,,,,,,,,
2019-02-28,132.00,35.00,1.00,,0.00,8.00,1.00,,,,,,,,,,,
2019-03-01,133.00,34.00,1.00,,0.00,8.00,1.00,,,,,,,,,,,
2019-03-02,132.00,34.00,2.00,,0.00,8.00,2.00,,,,,,,,,,,
2019-03-03,130.00,34.00,2.00,,0.00,8.00,2.00,,,,,,,,,,,
2019-03-04,133.00,34.00,2.00,,0.00,8.00,2.00,,,,,,,,,,,
2019-03-05,131.00,33.00,2.00,,1.00,8.00,2.00,,,,,,,,,,,
2019-03-06,132.00,33.00,2.00,,1.00,8.00,2.00,,,,,,,,,,,
2019-03-07,130.00,34.00,2.00,,1.00,8.00,2.00,,,,,,,,,,,
2019-03-08,131.00,33.00,2.00,,1.00,8.00,2.00,,,,,,,,,,,
2019-03-09,127.00,31.00,2.00,,1.00,8.00,2.00,,,,,,,,,,,
2019-03-10,124.00,31.00,2.00,,1.00,8.00,2.00,,,,,,,,,,,
2019-03-11,125.00,31.00,2.00,,1.00,8.00,2.00,,,,,,,,,,,
2019-03-12,125.00,31.00,2.00,,1.00,8.00,2.00,,,,,,,,,,,
2019-03-13,124.00,32.00,2.00,,1.00,7.00,2.00,,,,,,,,,,,
2019-03-14,121.00,32.00,2.00,,1.00,7.00,2.00,,,,,,,,,,,
2019-03-15,121.00,32.00,2.00,,1.00,7.00,2.00,,,,,,,,,,,
2019-03-16,118.00,32.00,2.00,,1.00,7.00,2.00,,,,,,,,,,,
2019-03-17,116.00,30.00,3.00,,1.00,6.00,2.00,,,,,,,,,,,
2019-03-18,119.00,32.00,3.00,,1.00,6.00,2.00,,,,,,,,,,,
2019-03-19,122.00,32.00,3.00,,1.00,6.00,2.00,,,,,,,,,,,
2019-03-20,123.00,31.00,4.00,,1.00,6.00,2.00,,,,,,,,,,,
2019-03-21,118.00,28.00,4.00,,1.00,6.00,2.00,,,,,,,,,,,
2019-03-22,119.00,28.00,4.00,,1.00,6.00,2.00,,,,,,,,,,,
2019-03-23,118.00,27.00,4.00,,1.00,6.00,2.00,,,,,,,,,,,
2019-03-24,115.00,26.00,4.00,,1.00,6.00,2.00,2.00,,,,,,,,,,
2019-03-25,117.00,26.00,4.00,,1.00,7.00,2.00,2.00,,,,,,,,,,
2019-03-26,118.00,25.00,5.00,,1.00,7.00,2.00,2.00,,,,,,,,,,
2019-03-27,122.00,27.00,5.00,,1.00,7.00,2.00,2.00,,,,,,,,,,
2019-03-28,123.00,27.00,5.00,,1.00,7.00,2.00,2.00,,,,,,,,,,
2019-03-29,123.00,27.00,5.00,,1.00,7.00,2.00,2.00,,,,,,,,,,
2019-03-30,120.00,25.00,5.00,,1.00,7.00,2.00,2.00,,,,,,,,,,
2019-03-31,120.00,25.00,5.00,,1.00,6.00,3.00,2.00,,,,,,,,,,
2019-04-01,123.00,26.00,5.00,,1.00,6.00,3.00,2.00,,,,,,,,,,
2019-04-02,130.00,29.00,5.00,,1.00,6.00,3.00,2.00,,,,,,,,,,
2019-04-03,128.00,29.00,5.00,,1.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-04,130.00,31.00,5.00,,1.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-05,127.00,29.00,5.00,,1.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-06,125.00,28.00,5.00,,1.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-07,122.00,28.00,5.00,,1.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-08,129.00,29.00,5.00,,1.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-09,132.00,30.00,5.00,,1.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-10,131.00,31.00,5.00,,1.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-11,134.00,32.00,5.00,,1.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-12,133.00,32.00,5.00,,2.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-13,132.00,30.00,5.00,,2.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-14,131.00,30.00,5.00,,2.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-15,133.00,30.00,5.00,,2.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-16,134.00,31.00,4.00,,2.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-17,132.00,28.00,4.00,,2.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-18,132.00,28.00,4.00,,2.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-19,130.00,28.00,3.00,,2.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-20,128.00,28.00,3.00,,2.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-21,126.00,27.00,3.00,,2.00,7.00,3.00,2.00,,,,,,,,,,
2019-04-22,126.00,28.00,3.00,,2.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-23,128.00,28.00,3.00,,2.00,8.00,3.00,2.00,,,,,,,,,,
2019-04-24,126.00,28.00,3.00,,2.00,7.00,3.00,1.00,,,,,,,,,,
2019-04-25,127.00,29.00,2.00,,2.00,7.00,3.00,1.00,,,,,,,,,,
2019-04-26,125.00,27.00,2.00,,2.00,7.00,3.00,1.00,,,,,,,,,,
2019-04-27,121.00,26.00,2.00,,2.00,7.00,3.00,1.00,,,,,,,,,,
2019-04-28,120.00,27.00,2.00,,2.00,7.00,3.00,1.00,,,,,,,,,,
2019-04-29,123.00,27.00,2.00,,2.00,7.00,3.00,1.00,,,,,,,,,,
2019-04-30,126.00,27.00,2.00,,2.00,7.00,2.00,1.00,,,,,,,,,,
2019-05-01,123.00,26.00,2.00,,2.00,7.00,2.00,1.00,,,,,,,,,,
2019-05-02,117.00,23.00,2.00,,2.00,7.00,2.00,1.00,,,,,,,,,,
2019-05-03,118.00,23.00,2.00,,2.00,6.00,3.00,1.00,,,,,,,,,,
2019-05-04,116.00,22.00,2.00,,2.00,5.00,3.00,1.00,,,,,,,,,,
2019-05-05,116.00,22.00,2.00,,2.00,5.00,4.00,1.00,,,,,,,,,,
2019-05-06,120.00,24.00,2.00,,2.00,5.00,4.00,1.00,,,,,,,,,,
2019-05-07,123.00,25.00,3.00,,2.00,5.00,3.00,1.00,,,,,,,,,,
2019-05-08,121.00,25.00,4.00,,2.00,5.00,3.00,2.00,,,,,,,,,,
2019-05-09,120.00,24.00,4.00,,2.00,5.00,2.00,2.00,,,,,,,,,,
2019-05-10,119.00,23.00,4.00,,2.00,5.00,2.00,2.00,,,,,,,,,,
2019-05-11,116.00,22.00,4.00,,2.00,5.00,3.00,2.00,,,,,,,,,,
2019-05-12,116.00,22.00,4.00,,2.00,5.00,3.00,2.00,,,,,,,,,,
2019-05-13,116.00,23.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-14,118.00,24.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-15,121.00,24.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-16,121.00,25.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-17,119.00,26.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-18,119.00,26.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-19,118.00,25.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-20,120.00,27.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-21,122.00,27.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-22,123.00,26.00,4.00,,2.00,4.00,4.00,2.00,,,,,,,,,,
2019-05-23,124.00,26.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-24,124.00,26.00,4.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-25,125.00,27.00,4.00,,2.00,4.00,4.00,2.00,,,,,,,,,,
2019-05-26,124.00,26.00,4.00,,2.00,4.00,4.00,2.00,,,,,,,,,,
2019-05-27,125.00,27.00,5.00,,2.00,5.00,4.00,2.00,,,,,,,,,,
2019-05-28,127.00,28.00,5.00,,2.00,6.00,4.00,2.00,,,,,,,,,,
2019-05-29,127.00,28.00,5.00,,2.00,6.00,4.00,2.00,,,,,,,,,,
2019-05-30,125.00,28.00,7.00,,2.00,6.00,4.00,2.00,,,,,,,,,,
2019-05-31,124.00,28.00,7.00,,2.00,6.00,4.00,1.00,,,,,,,,,,
2019-06-01,123.00,29.00,7.00,,2.00,6.00,4.00,1.00,,,,,,,,,,
2019-06-02,119.00,29.00,7.00,,2.00,6.00,4.00,1.00,,,,,,,,,,
2019-06-03,118.00,29.00,7.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-06-04,121.00,29.00,7.00,,2.00,7.00,5.00,1.00,,,,,,,,,,
2019-06-05,121.00,28.00,8.00,,2.00,7.00,5.00,1.00,,,,,,,,,,
2019-06-06,122.00,29.00,8.00,,2.00,7.00,5.00,1.00,,,,,,,,,,
2019-06-07,119.00,28.00,7.00,,2.00,8.00,5.00,0.00,,,,,,,,,,
2019-06-08,120.00,29.00,7.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-09,120.00,29.00,7.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-10,122.00,29.00,7.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-11,123.00,29.00,7.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-12,122.00,29.00,7.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-13,128.00,31.00,7.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-14,126.00,31.00,8.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-15,122.00,30.00,8.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-16,118.00,29.00,8.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-17,121.00,30.00,8.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-18,122.00,30.00,8.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-19,122.00,28.00,8.00,,2.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-20,118.00,28.00,8.00,,3.00,8.00,5.00,1.00,,,,,,,,,,
2019-06-21,116.00,28.00,8.00,,3.00,10.00,5.00,1.00,,,,,,,,,,
2019-06-22,114.00,28.00,8.00,,3.00,9.00,5.00,1.00,,,,,,,,,,
2019-06-23,113.00,28.00,8.00,,3.00,9.00,5.00,1.00,,,,,,,,,,
2019-06-24,115.00,29.00,8.00,,3.00,9.00,5.00,1.00,,,,,,,,,,
2019-06-25,115.00,29.00,8.00,,3.00,9.00,5.00,1.00,,,,,,,,,,
2019-06-26,112.00,27.00,7.00,,3.00,9.00,5.00,2.00,,,,,,,,,,
2019-06-27,110.00,26.00,8.00,,3.00,8.00,5.00,3.00,,,,,,,,,,
2019-06-28,109.00,27.00,8.00,,3.00,8.00,5.00,3.00,,,,,,,,,,
2019-06-29,107.00,25.00,8.00,,3.00,8.00,5.00,3.00,,,,,,,,,,
2019-06-30,106.00,24.00,8.00,,3.00,8.00,5.00,3.00,,,,,,,,,,
2019-07-01,108.00,25.00,8.00,,3.00,8.00,5.00,3.00,,,,,,,,,,
2019-07-02,114.00,26.00,8.00,,3.00,8.00,5.00,3.00,,,,,,,,,,
2019-07-03,115.00,25.00,8.00,,3.00,8.00,5.00,3.00,,,,,,,,,,
2019-07-04,113.00,23.00,8.00,,3.00,7.00,5.00,3.00,,,,,,,,,,
2019-07-05,111.00,22.00,8.00,,3.00,7.00,5.00,3.00,,,,,,,,,,
2019-07-06,108.00,20.00,8.00,,3.00,6.00,5.00,3.00,,,,,,,,,,
2019-07-07,108.00,20.00,8.00,,3.00,6.00,5.00,3.00,,,,,,,,,,
2019-07-08,110.00,21.00,8.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-09,110.00,21.00,8.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-10,118.00,20.00,8.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-11,126.00,20.00,8.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-12,128.00,20.00,8.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-13,125.00,19.00,8.00,,3.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-14,126.00,19.00,8.00,,3.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-15,126.00,18.00,8.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-16,128.00,18.00,9.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-17,131.00,19.00,9.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-18,133.00,19.00,10.00,,3.00,6.00,5.00,2.00,,,,,,,,,,
2019-07-19,128.00,19.00,11.00,,3.00,7.00,5.00,2.00,,,,,,,,,,
2019-07-20,128.00,19.00,12.00,,2.00,7.00,5.00,2.00,,,,,,,,,,
2019-07-21,128.00,18.00,12.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-22,133.00,20.00,12.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-23,135.00,22.00,12.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-24,134.00,20.00,14.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-25,134.00,22.00,14.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-26,134.00,22.00,14.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-27,134.00,21.00,14.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-28,134.00,20.00,14.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-29,134.00,20.00,14.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-30,138.00,20.00,14.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-07-31,138.00,19.00,15.00,,2.00,5.00,5.00,2.00,,,,,,,,,,
2019-08-01,136.00,18.00,15.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-08-02,138.00,18.00,15.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-08-03,138.00,19.00,14.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-08-04,136.00,19.00,14.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-08-05,137.00,19.00,14.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-08-06,139.00,20.00,14.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-08-07,140.00,20.00,14.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-08-08,145.00,22.00,14.00,,2.00,6.00,5.00,1.00,,,,,,,,,,
2019-08-09,143.00,22.00,14.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-10,134.00,22.00,14.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-11,131.00,21.00,14.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-12,133.00,22.00,14.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-13,132.00,22.00,14.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-14,132.00,22.00,13.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-15,131.00,23.00,12.00,,2.00,8.00,5.00,0.00,,,,,,,,,,
2019-08-16,126.00,21.00,12.00,,2.00,8.00,5.00,0.00,,,,,,,,,,
2019-08-17,121.00,20.00,11.00,,2.00,8.00,5.00,0.00,,,,,,,,,,
2019-08-18,120.00,19.00,10.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-19,122.00,21.00,9.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-20,123.00,21.00,9.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-21,120.00,19.00,9.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-22,123.00,21.00,9.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-23,120.00,21.00,8.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-24,115.00,19.00,8.00,,2.00,7.00,5.00,0.00,,,,,,,,,,
2019-08-25,114.00,19.00,8.00,,1.00,7.00,4.00,0.00,,,,,,,,,,
2019-08-26,117.00,20.00,9.00,,2.00,7.00,4.00,0.00,,,,1.00,,,,,,
2019-08-27,117.00,20.00,9.00,,2.00,8.00,4.00,0.00,,,,1.00,,,,,,
2019-08-28,118.00,20.00,10.00,,2.00,8.00,4.00,0.00,,,,1.00,,,,,,
2019-08-29,118.00,21.00,10.00,,2.00,8.00,4.00,0.00,,,,1.00,,,,,,
2019-08-30,116.00,21.00,11.00,,2.00,8.00,4.00,0.00,,,,2.00,,,,,,
2019-08-31,114.00,21.00,11.00,,2.00,7.00,4.00,0.00,,,,2.00,,,,,,
2019-09-01,112.00,21.00,11.00,,2.00,7.00,4.00,0.00,,,,2.00,,,,,,
2019-09-02,114.00,21.00,11.00,,2.00,7.00,4.00,0.00,,,,2.00,,,,,,
2019-09-03,114.00,21.00,11.00,,2.00,7.00,4.00,0.00,,,,2.00,,,,,,
2019-09-04,115.00,21.00,10.00,,2.00,7.00,4.00,0.00,,,,4.00,,,,,,
2019-09-05,114.00,20.00,9.00,,2.00,7.00,4.00,1.00,,,,4.00,,,,,,
2019-09-06,110.00,20.00,9.00,,2.00,7.00,4.00,2.00,,,,4.00,,,,,,
2019-09-07,105.00,18.00,9.00,,2.00,7.00,4.00,2.00,,,,4.00,,,,,,
2019-09-08,102.00,18.00,9.00,,2.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-09,103.00,18.00,9.00,,3.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-10,104.00,19.00,9.00,,3.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-11,104.00,18.00,9.00,,3.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-12,108.00,19.00,9.00,,3.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-13,109.00,19.00,9.00,,3.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-14,107.00,18.00,9.00,,3.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-15,105.00,18.00,9.00,,3.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-16,108.00,18.00,9.00,,4.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-17,109.00,20.00,9.00,,4.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-18,108.00,18.00,9.00,,4.00,6.00,3.00,2.00,,,,4.00,,,,,,
2019-09-19,110.00,20.00,9.00,,4.00,6.00,4.00,2.00,,,,4.00,,,,,,
2019-09-20,113.00,20.00,9.00,,4.00,5.00,4.00,2.00,,,,5.00,,,,,,
2019-09-21,108.00,16.00,9.00,,4.00,5.00,4.00,2.00,,,,5.00,,,,,,
2019-09-22,107.00,16.00,9.00,,4.00,5.00,4.00,2.00,,,,5.00,,,,,,
2019-09-23,109.00,16.00,9.00,,4.00,5.00,4.00,2.00,,,,5.00,,,,,,
2019-09-24,113.00,16.00,9.00,,5.00,5.00,4.00,2.00,,,,5.00,,,,,,
2019-09-25,116.00,16.00,9.00,,5.00,5.00,4.00,2.00,,,,5.00,,,,,,
2019-09-26,118.00,20.00,9.00,,5.00,4.00,4.00,2.00,,,,5.00,,,,,,
2019-09-27,117.00,20.00,9.00,,5.00,4.00,4.00,2.00,,,,5.00,,,,,,
2019-09-28,117.00,19.00,9.00,,5.00,4.00,4.00,2.00,,,,5.00,,,,,,
2019-09-29,117.00,19.00,8.00,,5.00,4.00,4.00,2.00,,,,6.00,,,,,,
2019-09-30,123.00,20.00,8.00,,6.00,4.00,4.00,2.00,,,,6.00,,,,,,
2019-10-01,124.00,20.00,8.00,,6.00,4.00,5.00,2.00,,,,6.00,,,,,,
2019-10-02,123.00,20.00,8.00,,6.00,4.00,5.00,2.00,,,,5.00,,,,,,
2019-10-03,124.00,19.00,7.00,,6.00,4.00,5.00,2.00,,,,5.00,,,,,,
2019-10-04,131.00,19.00,7.00,,6.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-05,134.00,19.00,7.00,,6.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-06,134.00,18.00,7.00,,6.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-07,133.00,18.00,7.00,,6.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-08,134.00,18.00,7.00,,6.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-09,136.00,18.00,7.00,,5.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-10,131.00,16.00,7.00,,5.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-11,129.00,16.00,7.00,,5.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-12,127.00,17.00,7.00,,5.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-13,124.00,17.00,7.00,,5.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-14,126.00,17.00,7.00,,5.00,4.00,6.00,2.00,,,,4.00,,,,,,
2019-10-15,127.00,17.00,7.00,,5.00,4.00,6.00,3.00,,,,4.00,,,,,,
2019-10-16,126.00,17.00,7.00,,4.00,5.00,6.00,4.00,,,,4.00,,,,,,
2019-10-17,127.00,18.00,7.00,,4.00,5.00,6.00,4.00,,,,4.00,,,,,,
2019-10-18,130.00,19.00,8.00,,5.00,6.00,6.00,4.00,,,,4.00,,,,,,
2019-10-19,128.00,17.00,8.00,,5.00,6.00,6.00,4.00,,,,4.00,,,,,,
2019-10-20,125.00,17.00,8.00,,5.00,6.00,6.00,4.00,,,,4.00,,,,,,
2019-10-21,129.00,18.00,8.00,,5.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-22,129.00,18.00,8.00,,5.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-23,128.00,18.00,8.00,,5.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-24,125.00,18.00,8.00,,5.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-25,123.00,18.00,9.00,,5.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-26,120.00,14.00,9.00,,5.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-27,119.00,14.00,9.00,,5.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-28,122.00,16.00,9.00,,5.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-29,122.00,16.00,9.00,,5.00,7.00,6.00,4.00,,,,3.00,,,,,,
2019-10-30,119.00,15.00,8.00,,4.00,7.00,6.00,4.00,,,,4.00,,,,,,
2019-10-31,119.00,15.00,8.00,,4.00,7.00,5.00,4.00,,,,4.00,,,,,,
2019-11-01,119.00,13.00,9.00,,4.00,8.00,5.00,4.00,,,,4.00,,,,,,
2019-11-02,120.00,14.00,9.00,,4.00,8.00,5.00,4.00,,,,4.00,,,,,,
