Date,Curve,Uniswap,PancakeSwap,SushiSwap ,Balancer,Bancor ,Ellipsis Finance ($),QuickSwap,Trader_Joe,Osmosis ($),Biswap ($),SpookySwap,Orca ($),xExchange ($),Thorchain ($),Katana ($),DODO,ApeSwap
10/5/2022,5926304964,4466076684,2715413012,507784730.1,880267385.4,119013207.5,66464108.68,245121542.4,136786938.1,212951973.6,292978547.2,100650796.8,83104808.64,151979131.5,109315546.6,59548457.11,94800500.97,52194310.07
10/6/2022,5843228297,4454487872,2641014424,505596243.6,884458745.9,117799700.4,67169993.33,243488574.7,136025959.1,214277932,289174712.6,99661935.01,83501863.52,152148284.4,110366702.5,59332967.91,94668266.98,51391024.71
10/7/2022,5810666527,4448257098,2639029802,504199238.7,895112245.2,116406036.2,66366193.31,239549914.3,134921021.2,212348602.1,285675835.7,99681264.29,84440095.08,153090220.6,108480037,58228618.65,95164038.06,51532539.03
10/8/2022,5816309784,4425351627,2610602790,498647125.7,881876550.2,114973249.6,65462167.34,237608901.6,133386450.9,217127713.3,284140312.9,99065256.55,82855740.08,153440199.4,106663883.7,58301014.82,92019522.66,50740989.3
10/9/2022,5831284880,4435688302,2618233258,504020490.5,869485573.9,116912313.8,61892591.74,238460198.5,133818329.3,218077535,286288235.5,99004118.49,82363407.32,149279143.4,105133415.9,59083404.31,91738537.67,50705578.33
10/10/2022,5775187691,4357367576,2616801217,491581737,856885217.6,116973893.6,62152828.24,234889999.4,130101765.1,205824811.2,280420074.5,96424536.91,82637395.03,154545468.8,106540816.5,57281619.52,91522384.75,49796034.88
10/11/2022,5753573347,4363238518,2602949319,482261320.9,854661260.3,113742828.2,62949503.96,228633609.5,128955287.8,198050644.7,277162990.9,95258552.31,78970487.92,153130782,102649691.5,56859461.64,90358712.38,50350500.22
10/12/2022,5756513421,4295971614,2597327895,483767413.6,886123913.9,114719908,62472064.94,226511683.5,128888174.9,195878252.1,276126603.2,95497536.01,78421422.14,149794907.3,103068620.1,57463022.95,89345984.71,50598161.01
10/13/2022,5738483257,3993279141,2597483293,470878672,884162125.7,114032672.6,62651326.37,223550479.9,126145496.4,197089386.8,270910161.8,94721367.59,77344551.9,151185910.9,102597133.2,57278511.86,89436566.76,50296754.84
10/14/2022,5740895531,4006717789,2587989830,487996915.8,892244850.9,112749875.6,62582647.19,223094236.5,126185254.5,199853221.6,268956390.3,93201284.41,75093514.05,144643972.9,101683506,57840738.3,91332083.3,50626874.54
10/15/2022,5706407374,3995602019,2591119918,480613408.3,866325892.4,112861902.2,62453251.32,221342250.8,125201628.8,204289693.1,266676410.3,92833431.83,75407520.68,146093975.6,100554903.9,57207123.74,91419289.32,50366303.77
10/16/2022,5812739531,4047027631,2609754929,489091493.2,888633985.1,115180170,62446959.12,223294650.3,127744514.1,202255828.2,265816403.5,93776857.99,75370964.68,153681483.4,100148348,58563376.32,91350885.53,50868543.69
10/17/2022,5866509330,4063539938,2595241407,497553203.1,906142018.3,117071219.7,62522229.87,216789741.5,129164628.3,203231059.2,268067005.3,94715942.59,75071476.71,150039779.8,101167712,59231833.09,91869225.04,51392989.68
10/18/2022,5824536111,4038689091,2625471022,491145185.8,900414154.3,115060841.5,63588370.24,216230959.6,127597826.9,213229842,265401468.4,93317157.8,75567804.4,155710240.3,103572401.7,58316062.04,92187414.02,50353392.71
10/19/2022,5772739205,3876144330,2609255107,482795066.1,898732371.5,112823628.6,63379168,214068239.7,123855181.6,209289880.7,262226982.7,90785378.6,74959732.95,152773326.6,100977674.1,57191000.43,89785456.53,50125626.69
10/20/2022,5697465823,3870677397,2599647212,475429866.4,905791237.5,111692754,63582840.21,212745837.5,121986712.6,202336021.2,252693331.8,91240118.14,74257639.53,152584883.8,98613426.17,58146188.03,89314583.18,49451869.77
10/21/2022,5702401535,3875865705,2602942373,481618131.5,915262247,112781382.4,64553876.99,214793310.5,124230558.8,199369678,257201506.7,91974966.72,73603620.77,155888496.2,98570028.4,58153583.64,88931540.94,49368501.5
10/22/2022,5631942290,3899074582,2608374855,484899426.1,920999854.1,113288441.2,64834686.93,214873552.9,122506110.4,204361079.7,257879873.8,91798303.55,72888740.96,146851176.6,99261924.02,58772341.32,89276560.67,49266502.09
10/23/2022,5729426992,3959518687,2631919463,496266890.8,975177642.8,116200992.3,64810583.67,219921181.3,125911417,206180141.3,263728679.3,91755894.39,72228384.89,147655978.2,99557242.11,60363489.57,90708929.63,50161015.77
10/24/2022,5695730163,3942240496,2621328819,489413682.1,964513850.8,114694399.4,64525664.91,217330015.1,118865307.3,210771072.3,262689252.7,90464859.72,72479286.66,151916518.5,101839094.8,59565612.74,91716243.51,49688094.17
10/25/2022,5720355243,4045756735,2665086789,513450674.6,1021921817,118129305.4,64494843.79,217268506.5,122015720.9,208296728.7,269272033.7,93273079.1,72618499.3,154244184,100296960.4,63433965.84,90633820.99,50440387.25
10/26/2022,5850601620,4153451553,2700505538,543934113.7,1083272254,122043378.8,64536766.62,215604179.8,124208981.4,215944067.9,272308832.9,94874709.2,73539290.02,149955476.7,104107071.2,66605943.82,93780543.37,51432837.17
10/27/2022,5725753832,4083187800,2668249402,528244729.8,1047560643,120822936.3,64314805.36,209110901.3,124803486.8,221993819,270311174.2,93809786.73,74043109.83,152909397,107589211.6,64612449.05,96901928.75,50511243.42
10/28/2022,5793203687,4078219614,2719042822,543416970.6,1060681980,125569535.6,60521473.63,210357069.4,129458627.7,228231233.7,276672725.7,95445954.11,73925453.75,148333995.8,104771391.6,66255138.31,95317617.92,51859865.8
10/29/2022,5895872329,4120366380,2752003515,560635401.8,1060136390,128028100,60429789.4,210984031.2,130258472.2,261934903.3,283057149.1,94556895.01,73003905.07,152894121.8,106967338.7,67761997.54,95872424.3,52391201.35
10/30/2022,5883219471,4162180771,2775696683,557578998.1,1046024188,127041836.3,60247448.71,209515930.4,129434781.9,248651298.5,283865903.5,96285747.57,72598041.16,150121678.2,108672512.9,66812231.29,97540900.32,51676077.05
10/31/2022,5847960879,4131265331,2726479886,552765187.1,1034274717,125746287.1,59885626.37,207721842.2,131488683.3,255687496.2,247257984.4,96337637.91,71518730.16,158191597.9,108570325.3,65907314.16,97500505.36,50048967.05
11/1/2022,5854743354,4142143247,2643694237,551159378.4,1030575571,123764926.7,58105877.81,204312918.1,129147820.1,262218736.8,248675503.3,94562708.2,71506034.41,157413678.2,109204356.3,65805674.91,97249707.61,49777640.2
11/2/2022,5804410736,4036449341,2615097999,533314591.6,1018304535,120568645.8,57812539.27,200021113.9,125404601.3,264046194.8,247100833,92554466.15,70741962.59,159930807.2,109406844.2,63833403.12,96366251.11,49142105.76
11/3/2022,5822131921,4065297967,2656539213,537959571.3,1022288456,123456582.6,58083305.1,208599420.2,126438519.4,255261584.2,251195549.6,98676957.12,68188063.46,159198823.3,103836936.5,65480210.58,95398018.22,50126515.79
11/4/2022,6002079826,4273860496,2753477466,576830702.1,1095249527,132454866.9,58395281.18,227249067.1,131449094.8,260422775.4,273407623.7,102177350.4,68432304.81,156449489.3,104098472.8,70487288.31,95398018.22,53335294.2
11/5/2022,5973262704,4282277324,2738001338,572771296.9,1091430693,132655894.1,58959603.54,226555233.5,131927773.7,279268856.5,272313184.3,104185707.6,69117254.7,160927297.4,111339741.7,67933017.11,98110551.35,53236762.37
11/6/2022,5838086604,4384440884,2704757298,555669163.4,1051993134,127663245.9,59230841.84,221944954.9,126387489.8,281007994.3,267288803.3,100370213.6,68479397.43,153319014.2,111391181,68698528.93,98110551.35,52161088.67
11/7/2022,5855761554,4433833364,2800329781,552945386.3,1054077371,130154785.1,59545502.59,227756935.1,125434902.5,270261022.1,291031708.2,99967499.62,67296113.6,145859483.4,108864166.7,68402957.18,95647019.63,53076635.6
11/8/2022,4958696539,4061631905,2702478574,469710792.9,923857727.7,114252121,59916726.8,205184218.5,111398522.7,268818014.3,267141682.9,90828234.98,66236964.65,143690542.6,108267972.7,58828373.62,97406964.25,49897220.3
11/9/2022,4551021432,3619610049,2440641297,377344963.5,772511916.3,95732198.3,58697772.56,177001489.9,92662630.22,231830854.7,213102854.2,81488474.13,59550792.72,129122047.1,92904663.32,45231490.37,87556508.6,43286367.81
11/10/2022,4475298192,3911605388,2587240187,427679508.7,841266596.9,106949612.7,57681917.67,201625569.7,102454556.6,200270972.7,228166783.3,87283859.63,47038582.03,116414813.3,75706935.47,51488391.2,85745575.37,47800338.96
11/11/2022,3891641422,3801244324,2522617729,421173164,821945237.9,104896162.5,56073736.34,196338006.5,94623418.64,231223825.1,233412312.2,84812248.62,45723281.3,127452855,84349789.12,50687853.74,80028531.74,46234708.81
11/12/2022,3840806599,3746376713,2485689610,408928620.3,803494414,98888774.14,55174801.35,187395678.1,90632206.07,220109524.6,227628372.2,82670249.17,46209137.49,121641132,81072674.3,48261628.26,79317080.84,44833786.09
11/13/2022,3753285789,3701214467,2445901342,400448186.3,788667835.8,96461278.98,55048293.11,182095092.4,89850474.38,215790821.9,241948597,81674019.66,45696291.49,119159392.3,79975865.34,42384503.39,78365187.17,44085602.62
11/14/2022,3705184417,3812430890,2470661721,404982802,790260653.8,98772485.99,54525887.86,183539940.7,90197075.21,199150464.3,245840210.9,81450744.44,45636647.35,113198513.7,79375373.21,44989539.92,77106470.76,43653451.11
11/15/2022,3701405798,3841982973,2472710414,416913705.8,802590811.6,98309517.78,54362498.14,189669274.3,91823805.89,207098424.2,251258533.8,82726507.04,45343815.09,102552953.8,79375373.21,46169212.04,76713563.76,43746562.03
11/16/2022,3709686634,3808937602,2455528865,404765324.5,784505240.1,95709733.48,55971243.17,186469172,91403629.24,208791841,247518989.2,81010908.57,47240177.59,100830760.9,82469619.99,44729100.51,76187857.73,42926332.26
11/17/2022,3695892895,3776754442,2437978960,401533117.4,785513019.4,95068937.93,55659828.32,186022370.6,91385044.47,204197292,242583455.7,79452520.43,47624740.92,108285760.1,83746424.52,44945393.15,75560696.79,41921124.49
11/18/2022,3725425277,3802045953,2485370942,403711099.8,793069584.2,95999927.75,54114750.82,187253626.5,90050177.99,203590410.7,244417541.7,79298530.36,47012754.13,110335368.8,84756025.77,45886419.93,75715826.36,42700494.16
11/19/2022,3771728318,3801332452,2484514797,403954974.6,795265956,96398279.27,54036807.68,185294950.9,89011117.45,201769853.2,244334821.2,80347224.49,44549082.27,107438205.5,84086511.46,45869811.72,75723124.55,42580226.81
11/20/2022,3749461536,3708049844,2435569402,388098961.5,759809139.8,91566834.37,54097187.41,173740113.9,86493747.15,201863867.4,236963721.4,78148091.63,44134029.94,106672439.2,85110159.02,43392657.39,76160928.61,41302648.65
11/21/2022,3685156418,3652805716,2413023789,380522428.5,719182017.8,89683953.78,53713288.52,171825044.1,84903700.27,189786552.5,230271267.4,77160286.29,44659491.73,102577608.8,81051903.78,41634192.64,73854450.48,40152165.26
11/22/2022,3780720083,3751806330,2462749296,385702359.8,734273617.3,93409603.01,51285716.92,172893557.8,86893535.57,186318870.5,236987946.6,77549596.38,43752002.73,99497978.78,78654212.2,43301115.31,72726846.86,41177562.32
11/23/2022,3805868441,3553866714,2423326909,397124358.4,762405745.3,89757455.77,51743471.67,174641671.9,89982576.46,190441451,198004942.2,79022065.11,43549752.1,100169740.9,79403013.01,44639007.93,73179145.68,42219467.64
11/24/2022,3772382650,3583537294,2403191879,400572639.2,794861424.8,89099663.78,51787370.53,174217161.8,87004315.05,189375638.8,192775702.5,78732818.43,43343638.72,101876065,82494014.03,45645956.15,74625985.67,42180347.04
11/25/2022,3659897250,3570122532,2395710280,392744306.9,790580806.3,89168353.56,51402120.47,174344520.3,86637460.27,190255372.4,184163029.3,79304720.8,43304843.22,101257565.3,82882571.67,45664983.53,74925947.05,42466620.62
11/26/2022,3681773985,3560861566,2423883316,398451461.2,793785072.2,90227734.22,51459789.18,183058478.1,86485857.57,189484083.9,186289646.7,79639678.49,43221471.7,128876002.1,84268590.41,46320690.3,75359771.69,42650858.53
11/27/2022,3675344381,3445089328,2404969991,395026951.5,789298821,88934206.46,51500925.29,183024388.2,87044712.37,190501489.2,185415644.4,79800108.17,42842166.7,131752424.1,84235646.24,45871116.09,75593759.67,42128453.01
11/28/2022,3655432382,3437379893,2372416880,388680184.1,774158027.8,88280032.14,51211108.84,180537284,85261027.59,187193880.9,174007722.6,82767581.82,42941852.33,129834890.1,84086277.78,44313337.06,75606696.92,41059613.97
11/29/2022,3746614791,3489479034,2382420703,400620727.8,794592228.5,89281776.9,50947681.37,182281887.7,85174573.08,184145947.5,179410100.8,85153910.4,42903735.11,129503155,82512206.65,45784248.51,74577427.86,41358581.18
11/30/2022,3828059738,3415355036,2405711607,419960836.5,836181792.2,91238507.73,51185296.96,191054240.8,88852353.02,192883400.1,184292603.6,88587218.92,42774770.51,129687301,87930125.31,48533186.83,46518548.77,41983919.06
12/1/2022,3813072926,3412220316,2501160732,414192378.3,857808528.9,90175173.82,51379669.22,189725193.8,88384656.44,190920007.4,235300101.1,89168795.53,42630030.31,132046389.7,89175652.05,48774846.34,46886868.85,41932610.78
12/2/2022,3810302388,3439792373,2510756605,420058592.6,873015715.6,90576642.12,52023349.18,189736712.4,92787633.5,189849370.4,235546179.6,88259322.3,42471338.84,132258492,90308961.42,50295655.01,47125167.52,41895133.85
12/3/2022,3764986249,3378067867,2484618226,415569768.5,845683213.1,87702200.64,50128844.05,185427449.3,91610117.66,189993071.3,235543120.6,87198214.1,42845944.45,132870475.8,92392538.49,49005614.4,46790782.11,41860222.71
12/4/2022,3812894933,3431988166,2505462326,432369564.2,867065386.9,90240361.14,50034821.65,187358656.3,93227279.26,186498867.6,237796271.3,88624237.73,42570057,133123190.8,91092613.02,50008819.57,46403397.72,41974096.11
12/5/2022,3786513306,3404770482,2485995985,429657473.6,868000894.6,89807473.05,50476957.43,185290912.1,91299734.15,190708923.7,235369761.7,89101337.53,42109030.38,131960735.6,93252726.63,50111555.49,46835426.91,41524037.33
12/6/2022,3795465305,3455292205,2464276287,431764267.1,870200877.8,89308193.92,50310691.14,183140487.9,91619005.18,186923446.4,235156369.9,88173486.31,43271119.59,131057840.9,93538286.61,50836194.81,47707165.17,41581102.01
12/7/2022,3746608436,3408881655,2332575041,419098318.4,850658474.9,86460316.44,50268615.04,179001485,89732319.68,183220951.3,231330117.3,85632583.21,43822316.64,125424610.5,94310346.4,49706129.94,46974989.48,40892144.57
12/8/2022,3798911659,3506951922,2329985186,431299655.6,874767664.2,88671462.61,50255605.5,181356375.4,90257232.04,175865324.1,233394265.3,87629951.35,43948949.18,120799842.9,92907429.9,50833240.17,47558060.91,41581870.13
12/9/2022,3781936211,3481993912,2297716711,427375196.8,870812622.5,87489213.17,50192712.59,175781062,89899130.98,178258889.7,231581370.3,87637949.86,45700553.28,121623696.2,96705821.89,52835484.02,48295202.42,41156815.25
12/10/2022,3848318712,3473568725,2295004531,428563129.2,876959365.5,87845118.74,50081956.26,174702315.5,89255853.86,175929347.3,233197685.6,87365977.81,45624445.63,121622601.6,95195607.88,52447830.55,48795481.17,41376768.81
12/11/2022,3845278014,3479969313,2262746174,429534594.5,876428410,87479904.39,49946212.46,173423652.2,87248368.27,188682089.6,231905054.9,85609360.05,45632234.61,117502700.1,96906544.98,52469483.53,48686745.09,40988593.62
12/12/2022,3855915456,3490287009,2209884450,431483433.2,875863798.7,87225581.74,45055559.47,172779510.5,87000717.54,176042217.1,229029777.5,84981796.78,45087131.87,109413970.6,94811941.8,53247944.54,47836053.86,40431295.07
12/13/2022,3868444904,3537647070,2124968234,439752275.8,898717567.9,88878862.55,44711319.86,172554597.1,88862166.54,176513173.5,219511028.9,87631036.55,44799923.57,111915082.2,95508921.46,54860479.08,48154880.52,39374327.37
12/14/2022,3836205575,3528447258,2137591921,434815943.8,896610898.5,85093193.42,29130531.95,170553134,84271931.64,175421924.4,220645165.5,85677864.08,44935976.75,109628612.5,98431006.01,55107334.59,47911581.77,38832134.3
12/15/2022,3803460205,3448958194,2092935821,419210835.2,876905864.8,83062780.69,29483004.87,167374255.4,82719437.34,171442576.2,221736403,83460962.94,44876234.1,109203440.5,100091685.8,51855630.1,47899898.99,37988930.12
12/16/2022,3714274910,3299607359,1966301244,392199065.8,823763405.1,76720678.05,29704892.29,160097801.7,77733375.45,168547864.7,209363945,77442328.11,45050366.18,109857894.9,99349786.29,47978225.45,48485842.09,35872181.11
12/17/2022,3737271814,3295892486,1985021666,398126497.2,837439441.2,78456112.11,29831473.92,160948047.4,78244313.72,155149608.3,201961432.9,78971039.53,45484378.01,101368197.8,92321532.92,49313920.86,47024052.51,36548178.18
12/18/2022,3732334046,3297011505,1998429601,393022281.3,832846770.4,78237414.13,31191677.43,160753465.1,76514880.8,155820314.7,203875666.4,78719221.07,45444025.17,100884412.9,92099124.13,49070546.58,46455088.49,36941219.19
12/19/2022,3723570448,3258959993,1950860607,386032598,821825140.3,76329104.67,31275506.12,157689103.9,74363203.72,155226250.5,200934819.7,76883056.36,45508466.87,101729563.9,93515515.03,47812661.38,46612663.2,36141291.13
12/20/2022,3763467403,3329178670,2008222548,403360254.4,850708325.9,78757810.45,31397377.45,160336604.7,76507448.83,150398974.6,210479110.5,78803009.93,45998502.02,90693956.59,92797072.88,49729203.7,46315078.73,37077870.32
12/21/2022,3760673768,3358629316,1979695305,399278142.8,860151206.1,77945718.44,32532720.16,158649558.9,75302744.05,152585517.9,207044125.9,78973769.79,45998502.02,91681511.51,96090558.21,50062401.72,46551881.05,36451268.29
