Date,Uniswap ($),1inch ($),Curve ($),SushiSwap ($),0x ($),DODO ($),Trader Joe ($),PancakeSwap ($),Balancer ($),QuickSwap ($),ParaSwap ($),CoW Protocol ($),KyberSwap ($),Osmosis ($),Maverick Protocol ($),Camelot ($),Thena ($),Uniswap Labs ($),Ramses Exchange ($),Lighter ($)
9/9/2023,293070790.2,80026738.85,26989963.89,7176853.69,11458276.8,69957636.38,6247107.04,59240007.87,8983561.27,4543101.95,7122734.95,14616405.48,10931298.95,3852408,93651140.84,3029099.64,1559245.36,0,596733.19,0
9/10/2023,624492702.9,114755503,40358791.54,8821538,54159037.07,52842482.03,20766568.7,113306270.3,11051874.54,14539967.14,12298771.95,28397093.47,23263038.05,6350475,98914964.35,2579588.72,3865720.75,0,2134010.65,0
9/11/2023,1176347780,241050897.1,128801249.3,17545181.94,46709769.89,138480769.7,28732943.75,145076742,24423887.4,21432477.51,51828670.37,27822294.32,26677754.04,6745618,138730595.6,4109177.95,5888505.83,0,3579239.94,0
9/12/2023,987687224.8,209186319.3,196018495.7,12082318.8,28660962.39,171596591.3,27263776.35,191676294.6,18801072.19,21765550.8,21365295.11,39630554.98,28576720.07,5654348,110529089.1,2575613.76,7515244.21,0,3915944.69,0
9/13/2023,701481436.1,156402853.6,123374842.4,10116242.06,37161949.44,100925049.7,19388547.17,124342149.1,19129821.86,17873683.4,30571735.8,36506024.22,28535573.14,6234604,102513429,2697388.73,4683924.88,0,2490827.84,0
9/14/2023,678293576.5,161942573.5,68758559.55,11028061.89,22375618.72,92120966.76,38531816.26,128135191.1,25643984.06,16502404.64,15329423.89,33142370.28,23492149.28,7067023,95893767.87,8255329.78,5898276.15,0,2653266.99,0
9/15/2023,613320973.7,179809590.3,111963698.4,11235261.49,25252918.88,96342812.88,25056943.38,128301471.7,24890265.75,12799360.69,21874653.07,64907990.78,21149083.5,5443290,113279849,4572546.35,4342572.3,0,1986419.22,0
9/16/2023,309400577.7,107149491.6,62680083.96,11414050.5,13032373.69,45714244.09,10334700.87,84466988.3,11476634.84,9482693.07,9124436.41,18484766.2,17424065.58,4646112,104969185.4,3195933.16,2422165.77,0,1996031.96,0
9/17/2023,327465972.6,83472101.09,52356215.25,9622521.9,10873408.7,39877413.11,9917346.43,84182437.77,12426146.08,8825436.42,16253778.86,7656824.24,13938902.5,4398086,82842961.78,3311652.65,3730204.26,0,2775941.81,0
9/18/2023,809235240.4,224993137.2,88067502.26,11567438.85,27232871.73,83576866.39,22771882,149001493.9,23673339.96,19294277.77,25681440.21,32711861.25,24381091.91,6546596,120092366.9,5321367.03,6665327.77,0,3873839.86,0
9/19/2023,674604534.3,146218721.2,113771685.8,13110630.36,26383697.02,81588228.06,16426512.81,125557797.1,17569462.55,17046004.43,21076442.89,28583949.14,25355923.55,6257900,119282761.3,5576795.62,4442955.56,0,6596931.43,0
9/20/2023,598113027,103098252.8,94468276.74,10806508.83,21095138.32,117616878.6,18574732.09,122674551,10440807.03,14437770.25,12932168.89,20479205.7,19033221.51,6193489,137839127.8,5478017.03,4196219.33,0,23228618.79,0
9/21/2023,604906807.1,167567060.5,83300698.99,12696701.63,37076745.26,127053321.5,14636092.62,119709413,22094977.8,13170713.4,13286542.05,39344630.44,20098650.76,6661726,133154999.4,3968304.4,5303484.12,0,3540095.72,0
9/22/2023,402111579.1,132914287,84104997.38,7878775.34,23382234.48,114665697.5,9287073.64,92440885.45,11616805.49,9037683.39,14735397.8,21454680.78,13428865.5,4242961,148314197.7,4244212.87,2600038.34,0,2908038.41,0
9/23/2023,338504280.8,136746676.1,59394921.16,6866530,19987514.94,103245651.3,5306131.48,55743065.52,12515708.09,5026074.74,7606257.41,8432141.16,12125907.05,4044316,117775161.5,3802461.6,1285505.96,0,1788837,0
9/24/2023,342141597.2,103387001.7,77410666.8,8831507.68,10047032.14,44969289.27,10486887.07,75197116.53,9039527.61,9932042.62,7075997.84,10117977.73,13099815.08,4329901,98276884.78,3661238,2547058.22,0,2427246.81,0
9/25/2023,620032918,177958864,115210036.9,9848841.47,15742029.41,133846819.4,12191986.83,111453289.4,12788620.28,14161955.56,22275859.17,19611372.76,18405466.86,13872749,134483984.8,6355441.54,3547318.03,0,3899003.03,0
9/26/2023,429527320.6,147844186.4,88813312.21,8193204.12,16365786,101102084.1,11258891.25,98509819.87,14241973.51,11318626.43,25948298.94,20155679.49,18525745.08,5796999,121291386.8,4602205.34,3691558.82,0,2813809.18,0
9/27/2023,591484288.4,154866460.9,89242456.95,9681735.76,34100708.1,57701079.1,16168659.42,124099774.2,18313491.17,15663613.07,23561272.82,22744647.15,22795528.82,7192520,106818446.3,6852972.06,4652084.68,0,6586499.13,0
9/28/2023,799627361.7,236927392.3,118767485.9,14504787.67,25634058.54,95060852.5,22507879.69,138948156.2,26306626.54,20166710.99,23035373.09,42525513.3,33898722.58,5484138,124118203.7,14336270.53,5859998.41,0,7754966.03,0
9/29/2023,669226468.5,220259738.2,52094369.38,11615387.37,51703338.73,122869337.6,16639312.9,109382344.8,16122644.13,15838029.4,14429662.3,27237087.87,24604741.53,4825175,112307799.9,8299138.98,3322021.91,0,6604219.11,0
9/30/2023,424501876,155221505.5,52453019,8757976.91,47811761.02,91491765.88,9725592.69,86354550.76,13621667.46,12267138.8,36831021.82,9011317.9,17754845.18,5524783,93561286.96,6781336.94,2194389.15,0,4218820.31,0
10/1/2023,661604105.1,184368327.8,42489209.5,30369685.02,17299696.51,78442597.88,20390170.48,120194922.3,16540792.28,24903332.59,22716498.1,18879421.76,29105310.33,6447340,98864149.74,7777634.46,5916139.85,0,4844998.59,0
10/2/2023,1144489384,371272148.3,86336913.57,17917572.45,59070942.7,83764432.75,32677875.2,193356502.2,25735555.92,24994508.85,37109990.94,43921795.04,38264505.63,8295054,87737624.13,14144429.67,6844952.02,0,8217077.48,0
10/3/2023,590470637.5,155305750.6,56751976.33,12368448.12,20226437.83,136737771.9,16688710.89,120060505.6,29439690.95,22494190.09,38953532.01,22173746.29,22922371.56,5035978,134035471.8,5984667.53,3448658.75,0,4570789.9,0
10/4/2023,649987885.4,194202025.9,47704187.6,13786567.31,30671579.32,154495278.3,36212016.21,115778725.1,15424908.01,31892447.21,22326137.35,14645730.63,22564659.38,7168801,146685190.1,7256470.16,4843766.45,0,6844753.91,0
10/5/2023,583549247.4,201943862,60926430.34,9738703.07,20284500.55,106861808.9,31549828.71,111952198.8,22561816.37,19789423.37,22852358.93,18910391.33,21926301.88,5512700,143319979.9,6258785.85,6448292.36,0,9571053.47,0
10/6/2023,648722988.3,179514332.6,77163865.79,13597966.46,31702389.56,86586121.68,33891371.89,113868827.4,21165440.28,23577358.9,27096690.45,40821493.2,23723902.04,5874147,105910923.8,7937556.69,4602313.9,0,8544098.22,0
10/7/2023,306101892,138171284.4,31811095.48,7225028.47,16795432.25,54626866.24,44774818.25,63982116.48,11764764.57,14011777.07,15732353.83,13970915.73,13058273.6,7281028,85141814.78,2745195.26,2071180.98,0,4231194.92,0
10/8/2023,516740186.7,226021272.5,140395748.9,6099276.82,16218552.53,70428353.72,18231425.99,90346320.95,31599476.15,14775112.95,29839240.03,17550907.82,17198270.74,5854166,102190943.2,5277151.65,4133360.31,0,6645114.27,0
10/9/2023,719781979.4,262181670.5,124486157.2,11922456.71,26274480.95,93685763.95,24123367.02,122787720,31542186.79,23988066.22,27064908,29417603.7,28165399.96,7239023,110871545.3,7419936.49,6639521.74,0,7282591.93,0
10/10/2023,541019512,216667867.7,138891258.1,10697258.88,22396370.37,69909875.43,23548945.97,135261610.1,21398293.63,16207087.99,21994830.04,32928480.49,25663272.23,11149683,96327129.15,6997933.98,5363525.93,0,6845776.44,0
10/11/2023,668409594.5,239399870.7,90529061.65,10435978.08,36046332.07,118104200.6,23232761.78,122674830.8,27208067.98,29804414.31,28181796.54,25457847.89,33747498.44,6145020,137745886.2,7379682.52,6253239.14,208.17,11491124.35,0
10/12/2023,627181370.6,182054746.9,102158258.1,10252859.16,23423612.56,151909357.7,16884165.17,114977470.4,21846887.03,22302497.52,32346778.91,34138906.23,30070507.27,7579269,117348035.1,6655773.93,5044356.46,613.82,16871376.13,0
10/13/2023,561773514.4,191823226.9,137945173.4,7192689.69,24587131.69,68932876.62,14863883.61,98453141.88,12125298.11,20126200.9,30931340.64,30139428.26,24186018.9,5136988,113709985.2,7146069.82,4961488.38,2924.84,17620346.47,1.54
10/14/2023,277961547.1,89710250.03,42943200.24,5838451.45,10131700.56,82040720.35,7693941.41,62500153.55,10346561.01,8467841.82,14926572.12,7211530.87,11219208.55,2596921,100711928.2,2804043.72,1380013.3,2683.83,3430747.22,0
10/15/2023,460831766.9,102678849.8,58920368.94,6975258.49,14367310.66,65977477.06,11134368.2,83649062.75,11610040.18,10561830.58,14516710.45,9183459.56,13795460.51,6459290,112635276.1,4123395.97,3652248.55,204.05,4025044.32,0
10/16/2023,1233118641,305241465.4,224992117.5,16141568.95,37692502.26,178299742.8,37027409.15,198855067.2,22768588.57,37884223.18,32147678.84,43153740.99,36137278.02,7109128,168670361.1,13378215.53,8469626.45,912.88,15909782.87,0
10/17/2023,615844426,340390384.2,95244529.57,8775300.33,38295347.77,86386221.7,19161032.93,108428129,31565339.5,20493462.35,45458749.51,39771776.09,24684895.53,4016087,156146365.6,7019921.79,5135069.54,8892008.11,5502247.38,0
10/18/2023,717347287.1,299271484.3,85790209.32,9535997.59,25634924.84,108670831,12908698.81,91203803.97,22009562.25,20733174.49,56751803.62,33881646.27,21209634.23,4237888,165590590.9,6153518.19,3879109.3,51208886.75,5231953.17,0
10/19/2023,706709057.5,329768293.8,80373318.03,8668647.28,36000036.84,58127533.04,16705064.03,93055847.9,14491043.35,21381016.54,19621071.44,31028622.62,22642865.82,5122985,108772357.1,5986729.92,4333769.64,21060136.7,6085692.62,0
10/20/2023,963165080.6,337687360.3,152999499,9177171.49,49992131.12,47483703.6,26780133.13,149087680.4,35714336.41,31002733.89,36180090.08,44466053.93,35291551.81,5912198,89761570.66,9696420.57,5400441.41,21602682.48,9727685.62,0
10/21/2023,652627447.4,219379085.5,61019900.42,7922218.02,30192803.6,55461535.72,27231439.2,98697158.45,24158045,25798682.14,33552715.55,18962126.33,24170047.44,4060785,121955326.6,7339235.04,3426516.35,16562060.65,7528630.15,0
10/22/2023,784807403.1,177601640.2,73169298.17,9671097.69,31386073.6,54040144.82,36812247.16,114757673.8,26071639.26,30776990.52,20003012.44,27378565.27,28247432.42,3732443,88889456.71,10165895.36,6343512.9,18664111.2,11613709.77,0
10/23/2023,1873248330,373222803.3,182589923.9,18352278.27,99360590.93,110542934.7,51745924.37,278255556.9,25075767.54,79750071.97,55232877.7,60308210.03,53436879.9,8157485,140617851.1,23098406.47,13270559.44,61679296.88,18284513.13,0
10/24/2023,2223967174,527889223.1,309898189.1,25357039.48,88663470.69,140647668,57583461.19,287771859.7,49778758.88,91781074.79,58630780.63,82975763.97,60215306.02,10495682,165541666.2,27420514.54,11879861.7,87771995.26,20205945.77,0
10/25/2023,1338020105,279929695.7,168627213.8,17043561.99,52393919.37,113771252.7,43351894.12,180847589.9,33167096.6,56670422.64,40118221.83,49295770.76,34700799.89,6696157,121923633.3,15531110.06,6151149.18,38955280.43,9075298.92,0
10/26/2023,1544969840,369167853.7,155773402.9,17558172.32,50895512.89,91290849.31,54612269.63,170593765.9,32114023.45,56542141.74,29414807.48,52526439.13,47889897.12,7514889,130047235.7,21694105.36,8640869.59,43025893.71,13360637.35,12.24
10/27/2023,1020511559,279108639.9,105262552.4,12247756.83,33832150.66,57979907.75,35309244.32,213531010.1,39529794.89,33471036.55,30192422.17,41025543.62,30531530.9,4826172,98274143.5,13564199.33,11751640.32,24773449.99,12895718.11,0
10/28/2023,532414608.8,174823005.2,87146230.12,7807320.28,23153706.82,32884215.61,20676571.68,100671421.6,16572423.4,16975804,15225891.79,15916694.28,17182942.51,3671027,77014084.64,6291081.01,3732837.54,14002839.94,4190205.6,0.1
10/29/2023,626811476.4,143687363.9,62034078.51,9583681.65,42757272.46,40250606.18,28105489.51,99955999.19,14692715.91,23023305.08,19953048.99,25879960.07,26871935.01,5027725,80397975.1,9548507.63,4672543.11,11459903.85,7606593.95,0
10/30/2023,1043894943,290316705.1,116477937.4,11454457.94,40200700.2,57283738.3,35777756.36,147636942.3,40934162.34,34016845.27,33442661.16,37048140.17,38701958.5,13017265,103793644.7,14364954.31,8389132.92,23012093.57,10188918.17,0
10/31/2023,1055382763,367830439.2,107030204.1,15126728.28,49210337.31,57313013.68,44288649.77,152220684.1,29794151.35,36334111.07,31901609.02,27726459.3,36349115.42,38543225,99470462.01,15420030.89,8197300.1,16014557.79,11007832.21,0
11/1/2023,1482037012,439700747.1,113218803.2,20623431.65,50051257.36,88565807.93,65826475.04,203897007.8,44189570.84,50565421.59,31112457.29,38139479.43,48639592.48,30439757,130979029,22754522.76,9779608.73,24599881.28,17966329.39,0
11/2/2023,1447809721,699047654.5,258139972.9,20517006.16,105297759.4,87022780.43,59896035.21,258959976.3,136519178.6,47492682.53,69742207.81,92574815.26,61004660.01,24070005,111716036.5,19629941.22,12693230.9,19492859.96,15043882.82,1092.64
11/3/2023,1166420156,476660062.6,150110132.3,22970264.07,51837722.33,64794219.21,42623307.57,180697045.4,61406548.86,40608508.55,30356548.68,29964510.13,41437161.21,18087666,101827297.7,20055693.25,8848584.46,15047796.21,16832244.95,1386094.69
11/4/2023,728071961.3,252747513.9,58860164.93,18026511.41,32039755.33,33325257.39,29911940.01,187104934.8,27587749.89,26533594.35,25330593.24,20684493.49,34790790.57,8575049,76232927.64,16661497.02,6672285.84,10127599.67,11589738.56,1874955.38
11/5/2023,1180224562,244835341,128639648.5,28938819.75,138138724.5,42565955.47,53776217.24,277133682.2,59698494.96,41427863.88,54486212.37,66019475.95,52994015.83,11200921,102053913,21273252.68,13926643.09,20160373.05,16789461.54,1273985.16
11/6/2023,1264334769,436933309.4,119332980.6,21602370.46,57818007.75,32374677.77,60352301.55,293874181.5,36674921.5,37318697.99,40539927.77,42268742.11,46489539.65,15519897,70926043.63,23001947.43,14128632.22,30996548.8,16756113.82,5259087.41
11/7/2023,1277040693,439279759.2,258774415.1,22036105.6,100406950.5,26977465.91,56572839.73,257670652.9,56355904.87,55117826.55,32602697.3,77816855.25,48014302.4,10040078,86204553.04,27827198.79,13719472.39,21074744.53,15503040.17,6129298.76
11/8/2023,1008478257,369060969.9,126520833,31725740.24,55698557.36,27118874.18,46784409.65,194021303.4,39845515.65,50089734.59,33208907.55,51602629.79,37131688.65,8378897,63255061.49,26339571.98,10053280.42,19374662.4,22243611.65,5507906.21
11/9/2023,2929417276,647250477.9,186491575.3,57339098.78,195164913.1,47020950.62,103154899.8,410135177.1,82616802.68,103522132.4,79495119.02,136190817.1,85592459.13,17816301,107677974.2,50501856.92,27813138.94,62743329.03,34574094.23,1440428.98
11/10/2023,1878264016,547920915.9,241932645.3,50191734.06,105776324.7,59756216.65,102801037.7,254027091.6,65757335.08,70407569.66,68144188.13,79773343.22,65086884.18,15207074,89732649.8,37188832.42,16045045.97,32486761.11,25643183.95,505138.44
11/11/2023,1452111944,401213664.5,135275239.5,32262485.5,73040331.78,22005331.64,105778730.8,237970709.3,38683127.94,54447189.98,57159960.89,41930273.19,46710841.63,23791359,84014867.04,31045353.86,13516329.99,18368690.66,19684372.86,1797300.04
11/12/2023,1158881540,257635370.2,115576565.8,27097807.72,47579019.19,30775987.87,122432226.1,181163313.7,25381647.1,75108744.71,40027503.43,42882754.87,45910255.53,16913505,89312101.73,27118405.09,11841715.83,15131083.65,19345643.45,5535092.46
11/13/2023,2138489139,477297783.6,168934091.4,39266394.68,86246882.2,25827799.63,119440426.9,267953117.8,56304511.87,114412827.8,55315241.79,57531034.42,58648241.84,25005635,85111788.62,45962247.87,20389072.16,22282762.84,24508943.52,254356.78
11/14/2023,1956718284,433277561.3,153385771.5,31793594.33,100069938.1,86616325.42,114734332.7,259189902.5,40082959.06,133548742.5,58746098.23,80022311.68,55610478.17,21089354,75625692.98,41530355.01,18424735.57,29470468.43,21260229.15,38470.62
11/15/2023,1762274779,455027749.5,209686430.1,29179969.75,82407320.48,158347109.6,144559345.4,289383525.1,31398550.06,85092643.39,59721062.18,56684074.83,51516879.64,18663331,79900973.14,49932352.75,18469597.43,31605338.31,22816287.31,171741.33
11/16/2023,2052601634,420314559.3,178086304.7,35795420.51,92826310.06,53131664.36,185376317.4,306858593.2,40349359.79,72546226.89,57806601.7,69678606.27,51412281.07,20444468,85021955.12,67683122.12,19170496.27,30437744.81,28028991.11,187363.61
11/17/2023,1646741498,423396041.3,130020000.9,31379937.68,72970829.71,109499390.3,194087498.3,234562347.3,32432267.58,70043688.65,58670297.77,29342973.12,49295609.75,16474914,86504489.33,53483883.81,11422084.55,16663212.21,18697101.23,63815.56
11/18/2023,1032019971,319423823.8,130037770.8,20988039.5,45702793.63,24540467.66,83519649.73,169938455.5,22420664.93,47028538.35,24050889.4,41798185.42,39059549.39,17731699,58371751.7,35148745.09,8233512.66,21864714.53,8323603.71,110719.31
11/19/2023,955234371.4,202188795.5,86104801.67,20886189.84,42381874.63,23319922.87,72315135.82,158350286.4,44708807.06,44910304.73,28937033.16,28063285.81,38956149.67,14823218,62117938.9,39918891.88,10058052.13,7954659.81,10037803.99,61853.44
11/20/2023,1518170062,328856864.2,114557798.6,34778248.41,73513720.07,19650100.6,92049807.54,323256422.9,25632218.84,61971454.05,32951212.77,33541482.33,52478028.88,16953452,52977060.01,67494241.8,29933152.95,20736690.81,21777065.65,118701.54
11/21/2023,1873046328,421538458.8,145447475,34449164.76,71512018.9,25968514.66,129692414.2,608300295.1,34477209.24,69209080.24,45974381.64,54027480.7,58054176.91,19597953,51536342.5,78056628.94,53760806.77,19903077.45,21001388.74,52221.17
11/22/2023,1773293233,575037057.6,178139676.7,29373181.51,73373984.66,79573565.2,73230904.37,309718008.9,37173908.83,52319236.44,45864154.79,48416362.14,77958391.46,13825468,49829947.37,60936590.14,20890087.59,62657097.92,22022776.69,48993.05
11/23/2023,1075800975,329186801.6,110015352.1,23598814.99,33400037.21,68793475.11,48126133.75,190092886.3,29802188.64,32976851.32,38568558.52,23697474.39,4758936.18,9543414,58121087.41,34745930.33,11666593.97,12761038.88,11703797.11,43040.85
11/24/2023,1281834642,292795510.1,171518697.8,24867506.63,47836439.64,68042640.6,70396922.78,205721411.4,28276718.29,42281118.37,43730291.4,33833044.89,4728043.99,10263645,54938601.98,47380518.52,13851286.91,18547723.32,16360572.53,207970.69
11/25/2023,677743827.9,202777224.3,96244700.56,27202578.58,36402385.38,7446614.09,35694605.44,125678319.9,13821620.58,25891167.34,25207494.13,24246242.53,5650934.16,7920523,61384931.75,23153412.14,7222640.32,10022391.43,7366683.2,164597.29
11/26/2023,938014128.9,163714598.1,87282065.29,27173426.65,33180011.31,30761228.09,59707795.48,161420072.3,27928464.66,42679002.47,39206539.23,30586227.35,4586265.26,14257797,75248872.26,36397241.04,10837899.26,8418651.25,9839863.61,250193.12
11/27/2023,1259188858,255180115.2,111484192.7,30430823.64,62825105.74,56543978.15,69443245.79,226066008.6,33061572.28,41761862.56,36184142.35,31796783.56,5895920,17780095,50438212.1,40168815.86,15772578.89,17207740.41,15522476.22,159464.81
11/28/2023,1255253557,276303562.1,123317289.6,26974774.96,61090500.87,62899573.06,68821505.98,200707003.8,34664279.29,38852585.4,46695168.44,46040174.82,5820047.63,13550616,37481289.14,38252679.25,11648858.84,18232031.41,14535878.71,197831.38
11/29/2023,1181241451,303263755.5,179826729.2,21731728.45,104689845.3,23328719.32,67789029.79,180288598.5,40736114.21,41155187.43,59630082.12,41466166.47,6279383.67,19010489,37579822.06,31296557.61,9078589.97,16726511.78,10837740,271618.28
11/30/2023,997180274.9,309838253,383980081.1,21870579.87,53651839,68951981.02,53556610.35,140355175.9,22543508.01,35223930.16,43613561.8,30694912.49,7158944,12916653,41859306.54,29780677.8,10655860.73,10588700.07,14600666.65,1066995.72
12/1/2023,1165975100,318704595.5,99363168.25,20480742.03,59056502.61,65277667.76,74754376.81,172727547.5,32352537.38,38911495.23,40453416.97,45815584.53,6130494.24,13228386,29036528.95,51467495.94,11589370.46,15821242.78,15467108.23,820568.79
12/2/2023,1148062554,322753303.4,74340210.75,25238276.05,81513827.99,18985841.73,49670476.15,168749336,31813664.44,34542460.72,35368504.37,42038727.09,6368875.79,12663553,48537222.38,51867884.17,11215225.08,16042811.47,14975454.02,1395809.35
12/3/2023,934419568.3,246699636.9,102936165.8,18416599.54,56781665.23,38282772.5,45859874.78,188110661.4,18985671.18,29829905.98,34647629.68,33224224.08,5316122.37,14469231,58013902.26,42412712.34,12169596.55,16417022.62,11404084.99,1232660.65
12/4/2023,1872221710,539187259.1,157560759.2,36578802.57,100790209.2,84610191.61,128653304.2,366444388.9,35631561.89,62958079.84,73827097.31,47356202.24,10363770.38,23655887,57504216.5,94459259.8,26462289.68,46915124.97,29214031.05,660745.15
12/5/2023,1846232119,513169040,376848171.5,31616216.76,119442120,101870357.6,137504685.8,316371902.8,45204479.23,56201341.51,51649890.48,77699687.03,10571333.01,23548619,48639570.91,82239223.52,16416918.58,33021819.93,23861469.74,744308.82
12/6/2023,1659823247,379137350.1,161337813.2,28075916.39,82616892.45,83310096.7,219308324.7,270420292.3,23266356.87,58083633.92,45944251.27,49765092.51,9014787.51,26004313,56947300.24,63959964.28,21431857.27,23928348.87,18480259.48,839466.59
12/7/2023,1685540640,383634530.9,166321509.6,33382056.76,98882312.55,69046553.29,164745642,239808315.3,36777180.6,54282191.91,76317452.29,48406819.7,9137539.47,22818402,63082284.66,87031811.03,22838116.31,21569799.96,30505334.58,881093.39
12/8/2023,1390108183,399872118.2,149054046.1,25673955.7,73333092.35,86952412.26,146142153.1,269787095.2,58492941.13,47045966.23,75321869.9,57038689.47,8590941.07,18520905,76829998.92,62088761.71,23541108.19,20956471.04,21396165.34,1553551.25
12/9/2023,1570725236,441229616.4,289337529.3,27993590.86,72090516.19,68801809.37,183741113.4,304226823.7,47790813.6,54487727.32,58513001.67,64770360.37,9154412.6,25875260,102007850.3,71132634.48,16822948.98,16778341.63,16784129.78,7137923.78
12/10/2023,889655489.6,257516101.7,107451433.4,24398868.8,50685634.18,50901197.75,143542847.2,208939704.9,15341211.52,38755184.2,34792115.61,39476914.71,10236710.11,22523493,93909462.85,39988064.13,12331299.23,11608786.54,10533647.54,6542359.26
12/11/2023,2224980174,630521040.7,299392010,38670092.48,116104563,106261565.1,375930295.6,506418982.9,37458703.73,92301143.36,81090897.47,77244177.91,11162639.6,38832672,77885765.91,95798255.57,46284451.03,38331443.69,23150294.76,2933075.43
12/12/2023,1554914699,451633850.3,244924716,42670864.19,80567101.4,54189921.68,281065348.2,391293125.2,38180216.07,60520856.85,68497447.27,78763754.33,10898767.29,63302630,55878481.47,74908963.31,29247360.65,19736364.49,19464781.34,2503041.47
12/13/2023,1773682653,482166930.7,287532539.6,33797471.55,86009411.74,61455590.07,229909873.7,320773424.7,70451972.67,59162493.79,52585631.42,55342493.09,10990401.99,41987542,49638921.97,65821075.09,29333072.32,31615204.52,18282729.62,2978141.08
12/14/2023,1520553496,320665005.8,250090558.4,40452154.3,85038914.14,66666823.65,172819918.2,257399628,32944382.2,46262432.76,39410968.52,48884515.08,8361659.51,47988497,33861067.35,51355826.28,24435143.69,17311482.79,16229645.06,2986409.86
12/15/2023,1363939133,296644600,151688419.4,25747931.37,78132604.76,72155265.05,181907374.5,239441316.7,26149931.44,35079780.04,46967241.19,37551392.31,9249146.28,55502492,28706599.2,31119035.54,21753146.64,17641530.73,10197968.17,1169778.91
12/16/2023,1569197159,278113779.3,105557629.3,19590446.12,79291910.24,19369996.79,144925987.4,178797387.4,35572874.29,27902148.72,33813143.99,28086448.33,7951875.69,54002798,30047414.18,31981612.35,19550432.57,68182361.78,7953534.19,652093.09
12/17/2023,1175134748,456734947.1,136754457,20944107.67,67769498.07,18283589.78,122881089.1,188237101.2,23542836.3,33877363.48,33024363.74,44871643.04,7427445.07,54767027,39364355.36,32279866.6,19808324.54,16905262.67,7210368.41,842732.39
12/18/2023,1618979906,1479610942,217168788.9,27145339.44,79178718.37,28596815.09,167308914.4,262305321.3,47190635.99,49664634.09,50696827.35,67758446.24,9552493.29,47274000,53095206.1,48378422.57,23918605.52,26855589.13,11926387.62,840091.96
12/19/2023,1363105551,1020310219,185953686,26726049.49,80019959.1,30154837.46,161638818.3,280557586.7,73739532.99,44063425.53,37876348.57,52125736.72,9310086.96,40669174,37772964.43,43163747.76,28595726.59,17061095.16,9296370.8,2008302.11
12/20/2023,1744171249,919846040.1,301677891.7,30555575.88,84989342.33,69338849.85,180457491.6,295202329,90100006.32,60116404.03,52724319.05,71456460.08,11353828.62,46650901,80218967.15,50905758.06,23868306.51,20748375.38,25330955,3755331.13
12/21/2023,1614777860,323103024.5,151244650.3,23595490.47,85490388.5,62872120.73,176777467.6,362510366.2,32742330.92,57561662.68,63255767.38,64808229.01,9675797.35,44058562,72932144.53,61242310.06,31477415.94,20922617.8,19979132.66,6249832.78
12/22/2023,2134217289,436517511.6,180645301.8,52453798.14,104585282.1,59278400.98,182202292.7,347772875.5,45606305.87,72009684.51,70785901.52,75699792.26,13204883.99,43658892,69775539.83,127468508.8,34875111.74,35416350.58,41065558.98,4537829.45
12/23/2023,1271401757,262540487,116405522.7,82663403.58,84724894.43,24294397.38,123188347.6,232981118.8,34336493.45,43341884.91,50944835.77,45005360.12,8265547.17,28723282,85303435.53,64208338.34,16779014.52,11264004.72,24925205.23,6287074.3
12/24/2023,1408344681,202801669.7,104468090.5,42632772.75,55330565.32,40739015.22,171155427.5,279398681.1,59046215.79,65684085.73,45995754.72,41166491.59,9291455.03,42731353,84817952.9,92712326.47,24666212.87,13839541.45,42052271.36,46557037.65
12/25/2023,1237381705,278598469.2,112806931.8,44000504.32,56872863.68,34296396.2,134128602.6,245513440.2,35874493.42,64386913.29,38883785.85,24480707.08,8193913.1,46920876,63836151.62,46405429.94,16679914.93,7813480.74,17953468.55,6874872.97
12/26/2023,1603072456,321367205.1,174372921.6,35140313.45,78027016.89,88384239.56,145842182.4,513183239.2,40843998.59,114708679.5,52392624.42,43113706.24,12215491.82,65724374,66137166.04,55012365.14,53664612.06,21438654.88,21218504.2,110746074.9
12/27/2023,2087190423,416801192.4,219912369.4,41974165.09,123527263.4,119231470.4,163771643.8,479219368.5,31514879.88,131026545.1,86088092.69,70684064.28,14614638.36,38058021,66194948.57,92933246.48,50157345.11,28562918.81,43080838.51,2538638.46
12/28/2023,2382854913,499618503.9,244993755.1,49372466.42,165696505.4,62967383.69,161928145.2,624037702.6,39127854,98038752.53,83555759.09,153379950.5,14116095.47,37203286,70285854.13,97451704.41,50215644.87,42841038.74,50420438.12,4797326.58
12/29/2023,1969682474,308624564.2,182967274.5,36933876.77,84784173.59,122494804.9,177153741.7,444790107.8,32193841.64,70442237.33,81961165.57,65624642.06,12530766.26,34326218,63818965.01,80973091.7,37492540.27,27106639.53,35475966.17,1584703.15
12/30/2023,1048610870,200930758.2,120284421.1,28989115.03,53209337.36,84142539.98,84786492.86,266353254.1,23513785.65,45149699.12,98613747.27,40740440.9,9377150.23,23218105,65351745.9,54758819.02,17247426.28,17776421.86,24371539.29,929101.5
12/31/2023,1104860932,221388995.5,129386292.8,26369842.6,57989331.62,56241280.7,109566248.5,262593129.3,23189891.12,53607425.02,47629658.78,33584098.13,9980591.18,22574964,49079946.11,66916314.03,27228867.23,33398739.87,26156605.91,797368.05
1/1/2024,1122961465,263085683.7,158426271.8,33379282.49,57217798.92,99684293.89,109835187,245190306.7,33923733.14,45379415.66,49925703.65,36384749.64,11808709.98,25591982,48419981.89,67653138.43,28818679.95,13690882.04,29865442.55,993830.48
